0.06,0.19,0.00,304,2,18
0.06,0.18,0.00,304,1,23
0.06,0.20,0.00,312,3,20
0.06,0.19,0,306.667,2,20.3333

0.57,2.07,0.00,361,4,85
0.57,2.06,0.00,362,10,88
0.56,2.02,0.05,364,3,83
0.566667,2.05,0.0166667,362.333,5.66667,85.3333

2.31,8.03,0.02,348,13,314
2.05,7.04,0.09,347,10,312
2.01,6.98,0.06,350,11,314
2.12333,7.35,0.0566667,348.333,11.3333,313.333

