0.00,0.00,0.00,0,3,4
0.00,0.00,0.00,0,1,7
0.00,0.00,0.00,0,4,4
0,0,0,0,2.66667,5

0.00,0.00,0.00,0,1,5
0.00,0.00,0.00,0,2,4
0.00,0.00,0.00,0,2,4
0,0,0,0,1.66667,4.33333

0.00,0.00,0.00,0,3,4
0.00,0.00,0.00,0,2,5
0.00,0.00,0.00,0,2,8
0,0,0,0,2.33333,5.66667

