1.30,4.25,0.10,334,11,19
1.32,4.44,0.00,335,16,21
1.32,4.44,0.00,334,16,25
1.31333,4.37667,0.0333333,334.333,14.3333,21.6667

11.60,43.79,0.01,377,196,94
10.44,39.45,0.01,377,163,87
9.37,35.32,0.02,377,170,88
10.47,39.52,0.0133333,377,176.333,89.6667

40.08,151.97,0.06,379,756,322
39.66,150.23,0.05,378,761,320
41.14,155.27,0.39,378,765,321
40.2933,152.49,0.166667,378.333,760.667,321

