0.06,0.19,0.00,304,15,23
0.06,0.18,0.00,309,19,23
0.06,0.19,0.00,304,21,27
0.06,0.186667,0,305.667,18.3333,24.3333

0.40,1.50,0.00,373,144,97
0.41,1.45,0.04,359,145,95
0.41,1.50,0.00,358,140,97
0.406667,1.48333,0.0133333,363.333,143,96.3333

1.70,5.98,0.02,352,597,322
1.63,5.98,0.14,374,565,319
1.67,6.03,0.08,364,571,317
1.66667,5.99667,0.08,363.333,577.667,319.333

