0.11,0.34,0.00,310,40,28
0.07,0.23,0.00,310,23,28
0.05,0.20,0.00,338,30,25
0.0766667,0.256667,0,319.333,31,27

0.38,1.50,0.00,391,391,154
0.38,1.50,0.00,391,378,150
0.38,1.43,0.06,391,372,154
0.38,1.47667,0.02,391,380.333,152.667

1.51,5.99,0.01,396,1583,602
1.53,6.00,0.00,392,1613,602
1.51,6.00,0.00,396,1604,598
1.51667,5.99667,0.00333333,394.667,1600,600.667

