1.42,4.80,0.00,337,2,19
1.28,4.25,0.03,333,2,20
1.28,4.26,0.01,333,2,18
1.32667,4.43667,0.0133333,334.333,2,19

8.83,33.21,0.00,376,34,87
8.70,32.82,0.00,377,32,87
10.15,38.13,0.19,377,42,84
9.22667,34.72,0.0633333,376.667,36,86

36.94,139.60,0.24,378,149,308
37.90,143.56,0.05,378,150,310
39.85,150.96,0.05,378,161,308
38.23,144.707,0.113333,378,153.333,308.667

