0.07,0.20,0.00,285,24,23
0.07,0.20,0.00,286,27,26
0.07,0.20,0.00,285,20,25
0.07,0.2,0,285.333,23.6667,24.6667

0.49,1.76,0.00,360,300,107
0.48,1.76,0.00,364,301,137
0.48,1.76,0.00,360,294,145
0.483333,1.76,0,361.333,298.333,129.667

1.86,6.74,0.01,362,1211,468
1.75,6.00,0.00,342,1245,570
1.76,6.11,0.00,346,1147,458
1.79,6.28333,0.00333333,350,1201,498.667

