0.06,0.17,0.01,300,15,22
0.06,0.20,0.00,294,18,22
0.06,0.20,0.00,294,16,22
0.06,0.19,0.00333333,296,16.3333,22

0.45,1.58,0.00,351,149,90
0.45,1.49,0.01,332,129,92
0.48,1.68,0.02,350,142,92
0.46,1.58333,0.01,344.333,140,91.3333

1.82,6.25,0.03,344,543,318
2.36,8.28,0.02,350,567,313
2.21,7.81,0.02,353,541,319
2.13,7.44667,0.0233333,349,550.333,316.667

