1.52,5.18,0.03,341,15,22
1.53,5.20,0.02,340,20,24
1.55,5.28,0.02,340,12,23
1.53333,5.22,0.0233333,340.333,15.6667,23

12.66,47.29,0.32,376,198,95
10.39,39.15,0.03,377,180,96
12.06,45.63,0.02,378,191,88
11.7033,44.0233,0.123333,377,189.667,93

39.25,148.85,0.04,379,741,322
42.35,160.31,0.10,378,782,321
42.24,159.77,0.32,378,790,312
41.28,156.31,0.153333,378.333,771,318.333

