2.85,0.00,0.03,1,2,206
3.47,0.01,0.03,1,2,206
3.00,0.00,0.03,1,2,208
3.10667,0.00333333,0.03,1,2,206.667

3.49,0.00,0.04,1,2,209
3.43,0.00,0.03,1,2,206
3.64,0.01,0.03,1,2,207
3.52,0.00333333,0.0333333,1,2,207.333

3.11,0.00,0.03,1,4,208
3.07,0.00,0.02,1,2,208
3.30,0.00,0.04,1,2,208
3.16,0,0.03,1,2.66667,208

